id,No,Yes,over,under
19-03,470,1281,0,107
19-05,247,627,0,47
19-07,705,2377,1,143
19-09,2,10,0,0
19-11,475,1640,0,112
19-12,984,3207,2,186
19-15,174,519,2,31
19-18,270,871,0,48
19-19,572,2064,2,94
19-20,390,1303,1,94
19-21,231,713,0,41
