id,No,Yes,over,under
15-02,29,142,0,2
15-04,23,83,0,5
16-01,10,31,0,0
16-02,62,271,0,0
16-03,48,168,0,4
16-04,110,492,0,5
16-05,35,138,0,2
16-06,39,124,0,0
16-07,176,565,0,4
16-09,38,277,1,1
16-11,37,41,0,1
18-04,5,4,0,0
